 AC_NAME , CANDIDATE_NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , %_VOTES_POLLED , TOTAL_ELECTORS 
Sindkhed Raja,6 BHAGWAT DEVIDAS RATHOD,MALE,28,GENERAL,IND,Television,916,6,922,0.457988724138787,312571
Sindkhed Raja,7 SHRIKRUSHNA UTTAM DOLAS,MALE,28,GENERAL,IND,Helicopter,788,1,789,0.391923105580806,312571
Sindkhed Raja,8 Rajendra Uttamrao Shingne,MALE,50,GENERAL,IND,Ring,643,,643,0.319399945359263,312571
Sindkhed Raja,9 Pravin Kumar Shriram More,MALE,29,SC,IND,Kettle,621,1,622,0.308968531902739,312571
Sindkhed Raja,10 BHAI VIKAS NANDVE,MALE,27,SC,IND,Cup & Saucer,615,,615,0.305491394083898,312571
Sindkhed Raja,11 Eknath Narendra Deshmukh,MALE,33,GENERAL,IND,Tractor Chalata Kissan,451,3,454,0.225517224250553,312571
Mehkar ,1 Sanjay Bhaskar Raymulkar,MALE,51,SC,SHS,Bow and Arrow,111024,1014,112038,64.0890993959363,293549
Mehkar ,2 Adv.Anant Sakharam Wankhede,MALE,53,SC,INC,Hand,49592,244,49836,28.5076880834706,293549
Mehkar ,3 Aabarao Shriram Wagh,MALE,39,SC,VBA,Gas Cylinder,8008,42,8050,4.60484166209043,293549
Mehkar ,4 NOTA,,,,NOTA,NOTA,2230,11,2241,1.28191927512356,293549
Mehkar ,5 Anil Devrao Khadse,MALE,42,SC,BSP,Elephant,1398,13,1411,0.807134358411129,293549
Mehkar ,6 Manwatkar Laxman Krishnaji,MALE,66,SC,IND,Trumpet,1238,2,1240,0.709317224967966,293549
Khamgaon,1 AKASH PANDURANG FUNDKAR,MALE,36,GENERAL,BJP,Lotus,90167,590,90757,45.7973164590177,280436
Khamgaon,2 DNYANESHWAR PURUSHOTTAM PATIL,MALE,50,GENERAL,INC,Hand,73464,325,73789,37.2350142049038,280436
Khamgaon,3 VASATKAR SHARAD SUKHDEV,MALE,64,GENERAL,VBA,Gas Cylinder,25839,118,25957,13.0982838054004,280436
Khamgaon,4 NOTA,,,,NOTA,NOTA,1861,12,1873,0.945143335805945,280436
Khamgaon,5 Adv. DILIP MANOHAR BHAGAT,MALE,46,SC,BSP,Elephant,1422,2,1424,0.71857133485727,280436
Khamgaon,6 MOHMMED AZHAR MOHMMAD SHAUKAT,MALE,40,GENERAL,TPSTP,Kettle,1293,1,1294,0.652971423669457,280436
Khamgaon,7 AZMATULLAH KHAN RAHEMATULLAH KHAN,MALE,46,GENERAL,IND,Boat with Man and Sail,913,1,914,0.461217837120467,280436
Khamgaon,8 SHABBIRKHAN GULSHERKHAN,MALE,57,GENERAL,IND,Television,679,,679,0.342633382280959,280436
Khamgaon,9 BHIMRAO HARISHCHANDRA GAWAI,MALE,42,SC,IND,Almirah,373,,373,0.188221283638878,280436
Khamgaon,10 UDDHAO ONKAR ATOLE,MALE,62,GENERAL,IND,Iron,357,,357,0.180147448415762,280436
Khamgaon,11 SHYAM BANSILAL SHARMA,MALE,51,GENERAL,IND,Spanner,339,1,340,0.171568998491202,280436
Khamgaon,12 AKASH DEVIDAS GAWAI,MALE,26,SC,IND,Helicopter,216,1,217,0.109501390213502,280436
Khamgaon,13 RAMESH KESHAORAO KHIRADKAR,MALE,51,SC,IND,BUCKET,197,,197,0.0994090961846082,280436
Jalgaon (Jamod),1 Kute Dr. Sanjay Shriram,MALE,50,GENERAL,BJP,Lotus,102188,547,102735,50.4253032095299,289736
Jalgaon (Jamod),2 Dr. Swati Sandeep Wakekar,FEMALE,36,GENERAL,INC,Hand,67093,411,67504,33.1329115477306,289736
Jalgaon (Jamod),3 Sangitrao Bhaskarrao Bhongal,MALE,44,GENERAL,VBA,Gas Cylinder,29887,98,29985,14.7175034480728,289736
Jalgaon (Jamod),4 NOTA,,,,NOTA,NOTA,2226,6,2232,1.09553002154739,289736
Jalgaon (Jamod),5 Ramesh Dattu Nawthale,MALE,52,GENERAL,BSP,Elephant,1276,5,1281,0.628751773119266,289736
Akot,1 Prakash Gunwantrao Bharsakale,MALE,67,GENERAL,BJP,Lotus,48299,287,48586,26.5620643468278,285150
Akot,2 Adv. Santosh Vasant Rahate,MALE,44,GENERAL,VBA,Gas Cylinder,41139,187,41326,22.5930076811634,285150
Akot,3 Anil Manikrao Gawande,MALE,45,GENERAL,IND,Bat,28015,168,28183,15.4077030314627,285150
Akot,4 Bodkhe Sanjay Ramdas,MALE,47,GENERAL,INC,Hand,27501,178,27679,15.1321652133505,285150
Akot,5 Tushar Najukrao Pundkar,MALE,33,GENERAL,PHJSP,Cup & Saucer,23872,62,23934,13.0847661482109,285150
Akot,6 Ramkrushna Laxman Dhigar,MALE,35,ST,IND,Cot,3814,3,3817,2.08676161058415,285150
Akot,7 Abdul Sadique Abdul Khalique,MALE,58,GENERAL,IND,Spanner,2942,5,2947,1.6111308531285,285150
Akot,8 Gajanan Shantaram Tayade,MALE,35,SC,MPS(T),Trumpet,1287,1,1288,0.704152201842386,285150
Akot,9 NOTA,,,,NOTA,NOTA,841,16,857,0.468523631194817,285150
Akot,10 Ravindra Madhukar Phate,MALE,43,GENERAL,MNS,Railway Engine,788,4,792,0.43298799989066,285150
Akot,11 Santosh Suryabhan Deulkar,MALE,44,GENERAL,PPID,Black Board,776,1,777,0.4247874695897,285150
Akot,12 Vijay VIitthalrao Kogade,MALE,52,GENERAL,IND,Table,655,,655,0.358089823141897,285150
Akot,13 Amol Motiram Vyavahare,MALE,32,GENERAL,VMP,Television,597,3,600,0.328021212038378,285150
Akot,14 Mahadev Vishram Wankhade,MALE,75,SC,IND,Helicopter,361,1,362,0.197906131263155,285150
Akot,15 Ashok Kisanrao Thorat,MALE,50,SC,IND,Tiller,320,,320,0.174944646420469,285150
Akot,16 Waman Baldev Sarkate,MALE,65,SC,BSP,Elephant,316,1,317,0.173304540360277,285150
Akot,17 Jitendra Basavant Sable,MALE,35,GENERAL,IND,Road Roller,270,,270,0.14760954541727,285150
Akot,18 Pramod Ramchandra Khandare,MALE,48,SC,IND,Auto- Rickshaw,205,,205,0.112073914113113,285150
Balapur,1 Nitinkumar Bhikanrao Tale,MALE,46,GENERAL,SHS,Bow and Arrow,68945,398,69343,35.4799097435058,295885
Balapur,2 Dr. Dhairyavardhan Haribhau Pundkar,MALE,48,GENERAL,VBA,Gas Cylinder,50284,271,50555,25.8668767876056,295885
Balapur,3 Dr. Rahman Khan Haji Kale Khan,MALE,55,GENERAL,AIMIM,Kite,44313,194,44507,22.7723684143203,295885
Balapur,4 Sangram Gulabrao Gawande,MALE,34,GENERAL,NCP,Clock,16329,168,16497,8.44082417891661,295885
Balapur,5 Dudhe Tukaram Ukarda,MALE,53,GENERAL,SWP,Bat,6229,33,6262,3.20400321321306,295885
Balapur,6 NOTA,,,,NOTA,NOTA,1743,10,1753,0.896936702772675,295885
Balapur,7 Atharkha Afasar khan,MALE,47,GENERAL,BMUP,Cot,1084,3,1087,0.556172387857329,295885
Balapur,8 Vinod Lalsing Jadhav,MALE,38,GENERAL,IND,Cup & Saucer,1073,2,1075,0.550032490291287,295885
Balapur,9 Ashwajit Kashiram Sirsat,MALE,40,SC,IND,Table,730,,730,0.373510435267572,295885
Balapur,10 Varsha Sanjay Bagade,FEMALE,39,GENERAL,IND,Laptop,696,9,705,0.360718982004984,295885
Balapur,11 Dinkar Suryabhan Ranbavale,MALE,52,SC,MPS(T),Trumpet,683,,683,0.349462503133906,295885
Balapur,12 Shaikh Kalim Shaikh Majid,MALE,29,GENERAL,BSP,Elephant,601,6,607,0.310576485215638,295885
Balapur,13 Sunita Sudhakar Wankhade,FEMALE,40,SC,PPID,Black Board,572,4,576,0.294715083170029,295885
Balapur,14 Raees Ahmad Shaikh Noor,MALE,32,GENERAL,IND,Air Conditioner,471,,471,0.240990979467159,295885
Balapur,15 Sachin Ganpat Sharma,MALE,41,GENERAL,IND,Tractor Chalata Kissan,329,,329,0.168335524935659,295885
Balapur,16 Nitinkumar Manik Tajane,MALE,41,SC,IND,Ganna Kisan,262,1,263,0.134566088322426,295885
Akola West,1 Govardhan Mangilal Sharma @ Lalaji,MALE,70,GENERAL,BJP,Lotus,72838,424,73262,43.2336417713153,332220
Akola West,2 Sajid Khan Mannan Khan,MALE,44,GENERAL,INC,Hand,70469,200,70669,41.7034510433387,332220
Akola West,3 Madan Bhargad,MALE,56,GENERAL,VBA,Gas Cylinder,20563,124,20687,12.2078887734869,332220
Akola West,4 NOTA,,,,NOTA,NOTA,2598,19,2617,1.54435369653479,332220
Akola West,5 Ravindra Ganeshrao Mundhe,MALE,36,GENERAL,IND,Cup & Saucer,528,3,531,0.313355679350392,332220
Akola West,6 Dhananjay Pralhadrao Nalat,MALE,49,GENERAL,BSP,Elephant,510,2,512,0.302143329241809,332220
Akola West,7 Janardan Narayanrao Kanade,MALE,70,GENERAL,RSSDP,Tiller,481,1,482,0.284439618544047,332220
Akola West,8 Pro. Suman Madhukar Tirpude,FEMALE,67,SC,PPID,Black Board,246,5,251,0.148121046171277,332220
Akola West,9 Shakti Das Kharare,MALE,34,SC,BMUP,Cot,244,,244,0.1439901803418,332220
Akola West,10 Rahul Ashok Jadhao,MALE,39,SC,IND,Spanner,201,,201,0.118614861675007,332220
Akola East,1 Randhir Pralhadrao Sawarkar,MALE,45,GENERAL,BJP,Lotus,99758,717,100475,51.9683043772855,344835
Akola East,2 Bhade Haridas Pandhari,MALE,62,GENERAL,VBA,Gas Cylinder,75263,489,75752,39.180920559225,344835
Akola East,3 Vivek Ramrao Paraskar,MALE,59,GENERAL,INC,Hand,9444,89,9533,4.93071754793394,344835
Akola East,4 NOTA,,,,NOTA,NOTA,2359,22,2381,1.23151562799021,344835
Akola East,5 Prafulla Alis Prashant Sahebrao Bharsakal,MALE,44,GENERAL,SBBGP,Sewing Machine,824,9,833,0.430849440619844,344835
Akola East,6 Ajabrao Ramrao Tale,MALE,57,GENERAL,IND,Television,743,,743,0.384299080889008,344835
Akola East,7 Priti Pramod Sadanshiv,FEMALE,25,SC,RPIS,Cup & Saucer,706,3,709,0.366713389435137,344835
Akola East,8 Athawale Sanjay Gopalrao,MALE,47,SC,IND,Kettle,627,1,628,0.324818065677385,344835
Akola East,9 Harshal Ashok Shirsat,MALE,28,SC,BMUP,Cot,615,1,616,0.318611351046607,344835
Akola East,10 Sheshrao Bhaurao Khadse,MALE,55,GENERAL,BSP,Elephant,478,7,485,0.25085471632728,344835
Akola East,11 Mahendra Ramesh Bhojane,MALE,37,SC,IND,Bat,430,2,432,0.22344172670801,344835
Akola East,12 Nikhil Malti Bhonde,MALE,46,SC,PPID,Black Board,298,2,300,0.155167865769452,344835
Akola East,13 Anil Bapurao Kaple,MALE,45,GENERAL,IND,Spanner,257,1,258,0.133444364561728,344835
Akola East,14 Ashok Bhimrao Koltake,MALE,60,GENERAL,IND,Throwing a Javelin,193,1,194,0.100341886530912,344835
,,,,,,,191995,1344,193339,56.067104557252,
Murtizapur ,1 Harish Marotiappa Pimpale,MALE,42,SC,BJP,Lotus,59240,287,59527,33.9245108822641,321817
Murtizapur ,2 Awachar Pratibha Prabhakar,FEMALE,52,SC,VBA,Gas Cylinder,57399,218,57617,32.835999521283,321817
Murtizapur ,3 Ravikumar Rameshchandra Rathi,MALE,46,SC,NCP,Clock,40849,306,41155,23.454285372345,321817
Murtizapur ,4 Rajkumar Narayanrao Nachane,MALE,51,SC,PHJSP,Cup & Saucer,8725,39,8764,4.99461443331871,321817
Murtizapur ,5 Ashish Shankarappa Bare,MALE,30,SC,IND,Spanner,2443,2,2445,1.39340852230309,321817
Murtizapur ,6 NOTA,,,,NOTA,NOTA,1211,14,1225,0.698129014241832,321817
Murtizapur ,7 Ravi Nagorao Meshram,MALE,34,SC,BSP,Elephant,846,4,850,0.484416050698414,321817
Murtizapur ,8 Gautam Namdeo Kankal,MALE,49,SC,MPS(T),Trumpet,785,,785,0.447372470350888,321817
Murtizapur ,9 Milind Arjun Jamnik,MALE,37,SC,IND,Sewing Machine,511,1,512,0.29178943289128,321817
Murtizapur ,10 Pandurang Moropant Ingale,MALE,65,SC,BVA,Whistle,496,3,499,0.284380716821775,321817
Murtizapur ,11 Baliram Gonduji Ingle,MALE,68,SC,IND,Auto- Rickshaw,488,,488,0.278111803224501,321817
Murtizapur ,12 Pravina Laxman Bhatkar,FEMALE,58,SC,BMUP,Cot,485,,485,0.276402099516154,321817
Murtizapur ,13 Sudarshan Pralhad Suradkar,MALE,54,SC,PPID,Black Board,431,2,433,0.246767235238133,321817
Murtizapur ,14 Rajesh Tulshiram Khade,MALE,44,SC,IND,Tractor Chalata Kissan,387,4,391,0.22283138332127,321817
Murtizapur ,15 Dipak Ramchandra Ingle,MALE,55,SC,IND,Table,293,,293,0.166981062181924,321817
,,,,,,,174589,880,175469,54.5244657678122,
Risod,1 Amit Subhashrao Zanak,MALE,33,GENERAL,INC,Hand,69167,708,69875,34.016171981871,308878
Risod,2 Anantrao Vitthalrao Deshmukh,MALE,70,GENERAL,IND,Key,67204,530,67734,32.9739018679077,308878
Risod,3 Dilip Rambhau Jadhao,MALE,54,GENERAL,VBA,Gas Cylinder,34360,115,34475,16.7829342264759,308878
Risod,4 Sanap Vishwnath Ashruji,MALE,48,GENERAL,SHS,Bow and Arrow,22954,121,23075,11.2332474916876,308878
Risod,5 NOTA,,,,NOTA,NOTA,1529,5,1534,0.746773636067122,308878
Risod,6 Vishwanath Tukaram Shevale,MALE,64,GENERAL,IND,Almirah,1397,8,1405,0.68397454933136,308878
Risod,7 Chetan Wamanrao Ingale,MALE,34,GENERAL,IND,Spanner,1039,,1039,0.505800396267105,308878
Risod,8 Tasvarkha Gulam Gauskha,MALE,34,GENERAL,IND,Bat,988,,988,0.480972850348316,308878
Risod,9 Anil Rangrao Ghuge,MALE,37,GENERAL,IND,Helicopter,746,,746,0.36316371089053,308878
Risod,10 Dattarao Bhikaji Dhande,MALE,52,SC,AIMIM,Kite,678,1,679,0.330547130958002,308878
Risod,11 Prashant Vishnu Bakal,MALE,28,GENERAL,IND,Cup & Saucer,650,,650,0.316429506808103,308878
Risod,12 Dr. Prashant Gawande Patil,MALE,46,GENERAL,SBBGP,Sewing Machine,639,,639,0.311074545923658,308878
Risod,13 She. Khaja She. Farid,MALE,43,GENERAL,BSP,Elephant,594,4,598,0.291115146263454,308878
Risod,14 Rajesh Shrikrushna Ambhore,MALE,38,SC,BVA,Whistle,596,,596,0.290141517011737,308878
Risod,15 Vijaykumar Wamanrao Ulhamale,MALE,44,GENERAL,MNS,Railway Engine,586,,586,0.285273370753151,308878
Risod,16 Dr. Radhakisan Madhukarrao Kshirsagar,MALE,44,GENERAL,IND,Tractor Chalata Kissan,486,,486,0.236591908167289,308878
Risod,17 Dr. Rajiv Nandkishor Agrawal,MALE,54,GENERAL,IND,Auto- Rickshaw,312,,312,0.151886163267889,308878
,,,,,,,203925,1492,205417,66.5042508692753,
Washim ,1 Lakhan Sahadeo Malik,MALE,62,SC,BJP,Lotus,65641,518,66159,32.0021476977551,349279
Washim ,2 Siddharth Akaramji Deole,MALE,44,SC,VBA,Gas Cylinder,52050,414,52464,25.377661041053,349279
Washim ,3 Pendharkar Shashikant Yashwantrao,MALE,51,SC,IND,Ring,45072,335,45407,21.9640792713307,349279
Washim ,4 Rajani Mahadev Rathod,FEMALE,55,SC,INC,Hand,30493,223,30716,14.8578117668684,349279
Washim ,5 Dr. Bharat Laxman Nandure,MALE,34,SC,CPI,Ears of Corn And Sickle,1651,4,1655,0.800549501047244,349279
Washim ,6 NOTA,,,,NOTA,NOTA,1478,13,1491,0.721220124508424,349279
Washim ,7 Sachin Wamanrao Pattebahadur,MALE,40,SC,IND,Whistle,1408,3,1411,0.682522867660219,349279
Washim ,8 Mahada Ashru Hiwale,MALE,33,SC,VMP,Television,1408,3,1411,0.682522867660219,349279
Washim ,9 Bhalerao Dipak Ramesh,MALE,29,SC,IND,Auto- Rickshaw,1313,1,1314,0.63560244373177,349279
Washim ,10 Rahul Jaikumar Balkhande,MALE,31,SC,SBBGP,Sewing Machine,1066,8,1074,0.519510673187155,349279
Washim ,11 Santosh Bansi Kodisangat,MALE,38,SC,PHJSP,Cup & Saucer,1066,3,1069,0.517092094634142,349279
Washim ,12 Bhagwat Sakharam Ranbawale,MALE,47,SC,IND,Camera,977,1,978,0.473073964969308,349279
Washim ,13 Dilip Pandurang Bhojraj,MALE,55,SC,BSP,Elephant,840,6,846,0.40922349116977,349279
Washim ,14 Saurabh Ravindra Gaikwad,MALE,25,SC,BMUP,Cot,737,1,738,0.356982194424693,349279
,,,,,,,205200,1533,206733,59.1884997380318,
Karanja,1 PATNI RAJENDRA SUKHANAND,MALE,55,GENERAL,BJP,Lotus,72830,375,73205,39.2852926339741,301654
Karanja,2 DAHAKE PRAKASH UTTAMRAO,MALE,66,GENERAL,NCP,Clock,49882,599,50481,27.0905109959107,301654
Karanja,3 MO. YUSUF MO. SHAFI PUNJANI,MALE,44,GENERAL,BSP,Elephant,41752,155,41907,22.4892938789967,301654
Karanja,4 DR. RAM SHESHRAO CHAVHAN,MALE,44,GENERAL,VBA,Gas Cylinder,12419,74,12493,6.70433933305428,301654
Karanja,5 DR. SUBHASH PANDURANG RATHOD,MALE,56,GENERAL,MNS,Railway Engine,2148,12,2160,1.15915896577261,301654
Karanja,6 DIGAMBAR NARENDRA CHAVHAN,MALE,32,GENERAL,IND,SHIP,1811,5,1816,0.974552167519937,301654
Karanja,7 NOTA,,,,NOTA,NOTA,1140,2,1142,0.612851638385334,301654
Karanja,8 ANNASAHEB UTTAM RODGE,MALE,58,SC,IND,Television,566,,566,0.303742580845971,301654
Karanja,9 VINOD PANJABRAO NANDAGAVALI,MALE,32,SC,IND,Spanner,495,,495,0.26564059632289,301654
Karanja,10 ADESH RAMBHAU GAWAI,MALE,44,SC,BMUP,Cot,407,5,412,0.221098839767739,301654
Karanja,11 MANISH DAMODAR MODAK,MALE,43,GENERAL,PHJSP,Cup & Saucer,408,,408,0.218952249090382,301654
Karanja,12 KARIM SATTAR SHEIKH,MALE,32,GENERAL,RUC,Whistle,369,,369,0.198022989986155,301654
Karanja,13 CO. RAMKRUSHNA PUNDLIKRAO SAWAKE,MALE,44,GENERAL,CPIM,Tractor Chalata Kissan,278,,278,0.14918805207629,301654
Karanja,14 MANIK MAHADEVRAO PAWADE,MALE,46,GENERAL,SBBGP,Sewing Machine,263,1,264,0.141674984705541,301654
Karanja,15 PURUSHOTTAM NAGOJI THOMBE,MALE,52,GENERAL,RPIR,Bat,188,1,189,0.101426409505104,301654
Karanja,16 MURLIDHAR LALSING PAWAR,MALE,60,GENERAL,VINPA,Battery torch,157,,157,0.08425368408625,301654
Dhamamgaon railway,1 ADSAD PRATAP ARUNBHAU,MALE,41,GENERAL,BJP,Lotus,90393,439,90832,43.2904394242684,314698
Dhamamgaon railway,2 JAGTAP VIRENDRA WALMIKRAO,MALE,56,GENERAL,INC,Hand,80978,335,81313,38.7536936421695,314698
Dhamamgaon railway,3 VISHWAKARMA NILESH TARACHAND,MALE,39,GENERAL,VBA,Gas Cylinder,23700,79,23779,11.3330473739396,314698
Dhamamgaon railway,4 PRAVIN DINKARRAO GHUIKHEDKAR,MALE,52,GENERAL,IND,Bat,2662,6,2668,1.27156610427986,314698
Dhamamgaon railway,5 ABHIJIT PRAVIN DHEPE,MALE,44,GENERAL,IND,Auto- Rickshaw,2547,6,2553,1.21675722047469,314698
Dhamamgaon railway,6 SAVITA BHIMRAO KATAKTALWARE,FEMALE,35,SC,BSP,Elephant,2188,8,2196,1.04661138118387,314698
Dhamamgaon railway,7 FIROZ PATHAN,MALE,38,GENERAL,IND,Television,1030,,1030,0.490896959298446,314698
Dhamamgaon railway,8 MAROTI NAMADEV SAHARE,MALE,46,SC,IND,Key,987,1,988,0.47087980173482,314698
Dhamamgaon railway,9 SHAILESH DIWAKAR ROHANKAR,MALE,40,GENERAL,IND,Truck,842,1,843,0.40177294824135,314698
Dhamamgaon railway,10 NOTA,,,,NOTA,NOTA,784,4,788,0.375560003812792,314698
Dhamamgaon railway,11 VISHAL UTTAMRAO GHADGE,MALE,29,GENERAL,ABHM,COMPUTER,418,,418,0.199218377657039,314698
Dhamamgaon railway,12 CHANDRDEEP ALIAS NANASAHEB SHANKARRAO DONGARE,MALE,59,SC,IND,Gas Stove,404,1,405,0.193022590792108,314698
Dhamamgaon railway,13 SONWANE AWADHUT VISHWANATH,MALE,31,ST,IND,Ring,249,,249,0.118673148412925,314698
Dhamamgaon railway,14 CHAUDHARI WASUDEO KASHINATHRAO,MALE,62,GENERAL,JANADIP,Cup & Saucer,247,,247,0.117719950433705,314698
Dhamamgaon railway,15 NILAM DEVIDAS RANGARKAR,MALE,45,SC,IND,Tractor Chalata Kissan,239,,239,0.113907158516824,314698
Dhamamgaon railway,16 SUNITA VIJAY RAIBOLE,FEMALE,50,SC,PPID,Black Board,235,,235,0.112000762558383,314698
Dhamamgaon railway,17 GAURAV SUDHAKARRAO SAWALAKHE,MALE,30,GENERAL,IND,Hat,229,,229,0.109141168620723,314698
Dhamamgaon railway,18 UTTAMRAO JUNGLUJI GAWAI,MALE,74,GENERAL,RP(K),Spanner,229,,229,0.109141168620723,314698
Dhamamgaon railway,19 DESHMUKH PRAVINYA PRAMODRAO,MALE,27,GENERAL,IND,Sewing Machine,222,2,224,0.106758173672672,314698
Dhamamgaon railway,20 KHOBRAGADE HARSHWARDHAN BALIRAMJI,MALE,37,SC,BVA,Whistle,220,2,222,0.105804975693452,314698
Dhamamgaon railway,21 SANDEEP BABULAL MESHRAM,MALE,32,SC,IND,Ganna Kisan,133,,133,0.0633876656181489,314698
Badnera,1 Ravi Rana,MALE,40,GENERAL,IND,Television,89876,584,90460,48.4611469745266,355888
Badnera,2 Band Priti Sanjay,FEMALE,43,GENERAL,SHS,Bow and Arrow,74145,774,74919,40.1355369244368,355888
Badnera,3 Pramod Yashwantrao Ingale,MALE,49,SC,VBA,Gas Cylinder,8126,79,8205,4.39557496049072,355888
Badnera,4 Sheela Santosh Meshram,FEMALE,39,SC,IND,Air Conditioner,3740,,3740,2.00358931776177,355888
Badnera,5 Adv. Vilas Devidas Gawande,MALE,44,SC,BSP,Elephant,3392,27,3419,1.83162349663836,355888
Badnera,6 NOTA,,,,NOTA,NOTA,1318,11,1329,0.711970642595023,355888
Badnera,7 Shekh Shaphi Abdul Haphij,MALE,44,GENERAL,IND,Sewing Machine,766,1,767,0.410896525861838,355888
Badnera,8 Mrudula Kishor Sonone,FEMALE,49,SC,IND,Spanner,711,1,712,0.381431977071224,355888
Badnera,9 Rani Patil,FEMALE,29,SC,IND,Laptop,706,2,708,0.379289100795543,355888
Badnera,10 Suraj Narayan Gharade,MALE,30,SC,IND,Gas Stove,485,,485,0.259823748426325,355888
Badnera,11 Gadhave Pravin Rameshwarrao,MALE,34,GENERAL,KiSP,Tractor Chalata Kissan,342,1,343,0.183751640639649,355888
Badnera,12 Rahul Manikrao Deshmukh,MALE,31,GENERAL,PPID,Black Board,297,,297,0.159108563469317,355888
Badnera,13 Gadling Shridhar Vithoba,MALE,50,SC,IND,Iron,272,,272,0.14571558674631,355888
Badnera,14 Adv. Ratnakar Sudamrao Bansod,MALE,40,SC,BMUP,Cot,265,4,269,0.144108429539549,355888
Badnera,15 Athawale Sanjay Hiramanji,MALE,55,SC,BVA,Whistle,196,,196,0.105000937508371,355888
Badnera,16 Prashant Panjab Jadhav,MALE,48,GENERAL,IND,Cup & Saucer,187,1,188,0.100715184957009,355888
Badnera,17 Mahesh Subhashrao Deshmukh,MALE,43,GENERAL,IND,Bat,163,,163,0.0873222082340021,355888
Badnera,18 Chavhan Jivan Kishorrao,MALE,31,SC,GGP,Saw,148,,148,0.0792864222001982,355888
Badnera,19 Suresh Maroti Meshram,MALE,47,SC,IND,Football,45,,45,0.0241073581014116,355888
Amravati,1 Sulbha Sanjay Khodke,FEMALE,56,GENERAL,INC,Hand,81710,871,82581,47.8112353305582,345746
Amravati,2 Dr. Sunil Panjabrao Deshmukh,MALE,61,GENERAL,BJP,Lotus,63439,874,64313,37.2347631757207,345746
Amravati,3 Alim Patel Mo. Wahid,MALE,43,GENERAL,VBA,Gas Cylinder,16945,158,17103,9.90198178586523,345746
Amravati,4 NOTA,,,,NOTA,NOTA,1925,19,1944,1.12550152556405,345746
Amravati,5 Mohhammad Ejaj Mohammad Yunus,MALE,39,GENERAL,IND,SHIP,1788,2,1790,1.03634142528789,345746
Amravati,6 Dr. Moin Mufeez Deshmukh,MALE,35,GENERAL,BSP,Elephant,1352,20,1372,0.794335438824013,345746
Amravati,7 Rahulbhau Mohod Alias Buddhaputra,MALE,44,SC,BAHUMP,Television,474,1,475,0.275006802799859,345746
Amravati,8 Abhijit Rajendra Dalvi,MALE,26,GENERAL,IND,COMPUTER,465,1,466,0.269796147588914,345746
Amravati,9 Ganesh Manohar Patil,MALE,41,GENERAL,IND,Football,357,4,361,0.209005170127893,345746
Amravati,10 Kishoranand Ajabrao Deshmukh,MALE,61,GENERAL,IND,Laptop,291,1,292,0.16905681351065,345746
Amravati,11 Chaudhari Wasudeo Kashinathrao,MALE,62,GENERAL,JANADIP,Spanner,288,2,290,0.16789889013044,345746
Amravati,12 Bhau Purushottam Bagdi,MALE,65,GENERAL,IND,Bat,281,2,283,0.163846158299705,345746
Amravati,13 Ramkrishna Adkuji Mahajan,MALE,81,GENERAL,IND,Cup & Saucer,231,,231,0.133740150414247,345746
Amravati,14 Raju Madhukarrao Kalane,MALE,26,SC,KiSP,Hand Cart,197,,197,0.114055452950678,345746
Amravati,15 Dhananjay Deshmukh,MALE,28,GENERAL,SBBGP,Sewing Machine,181,3,184,0.106528950979314,345746
Amravati,16 Dr. Roshan Prabhakarrao Ardak,MALE,43,GENERAL,AAAP,Broom,161,1,162,0.0937917937970045,345746
Amravati,17 Pravin Mahadev Alias Maroti Sarode,MALE,31,SC,IND,Key,152,1,153,0.0885811385860598,345746
Amravati,18 Sindhu Tai Vilas Ingle,FEMALE,42,SC,IND,Air Conditioner,147,1,148,0.0856863301355349,345746
Amravati,19 Madhav Jalbaji Karegaonkar,MALE,63,GENERAL,IND,Hat,138,7,145,0.08394944506522,345746
Amravati,20 Pramod Damodarrao Wakode,MALE,45,SC,PPID,Black Board,124,2,126,0.0729491729532257,345746
Amravati,21 Raosaheb Gondane,MALE,50,SC,RJanPty,Tractor Chalata Kissan,107,,107,0.0619489008412313,345746
Teosa,1 Adv. Yashomati Chandrakant Thakur,FEMALE,45,GENERAL,INC,Hand,75857,361,76218,43.88516548055,295992
Teosa,2 Rajesh Shriram Wankhade,MALE,49,GENERAL,SHS,Bow and Arrow,65624,233,65857,37.9194592229208,295992
Teosa,3 Dipak Devrao Sardar,MALE,41,SC,VBA,Gas Cylinder,14314,39,14353,8.26423915797232,295992
Teosa,4 Chhotu Maharaj Wasu (Pawan Vijay Wasu),MALE,46,GENERAL,PHJSP,Cup & Saucer,10583,15,10598,6.10216725396716,295992
Teosa,5 Abdul Naim Abdul Jalil,MALE,51,GENERAL,BSP,Elephant,3141,6,3147,1.81199474884267,295992
Teosa,6 NOTA,,,,NOTA,NOTA,1125,6,1131,0.651212602777586,295992
Teosa,7 Sanjay Shivling Kolhe,MALE,58,GENERAL,IND,Air Conditioner,669,2,671,0.38635159722702,295992
Teosa,8 Dilip Bajirao Dhanade,MALE,52,SC,IND,Television,580,,580,0.333955180911582,295992
Teosa,9 Bodakhe Sanjay Gopalrao,MALE,43,GENERAL,PPID,Spanner,434,,434,0.249890600889012,295992
Teosa,10 Mo. Rajik Sk. Hasan,MALE,44,GENERAL,IND,Whistle,400,,400,0.230313917870057,295992
